LCSC Part,First Category,Second Category,MFR.Part,Package,Solder JointManufacturer,Library Type,Description,Datasheet,Stock,Price
C23025,Resistors,Chip Resistor - Surface Mount,0603WAF3000T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 300Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3000T5E_C23025.pdf,403524,"20-180:0.000912676,200-980:0.000723944,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23046,Resistors,Chip Resistor - Surface Mount,0603WAF4991T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 4.99kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4991T5E_C23046.pdf,214822,"20-180:0.000874648,200-980:0.000685915,1000-1980:0.000573239,2000-9980:0.000526761,10000-10020:0.000467606,10040-:0.000467606"
C23137,Resistors,Chip Resistor - Surface Mount,0603WAF3303T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 330kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3303T5E_C23137.pdf,198021,"20-180:0.000877465,200-980:0.000688732,1000-1980:0.000574648,2000-9980:0.000528169,10000-10020:0.000469014,10040-:0.000469014"
C23138,Resistors,Chip Resistor - Surface Mount,0603WAF3300T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 330Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3300T5E_C23138.pdf,959023,"20-180:0.000905634,200-980:0.000718310,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23140,Resistors,Chip Resistor - Surface Mount,0603WAF330JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 33Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF330JT5E_C23140.pdf,731693,"20-180:0.000880282,200-980:0.000691549,1000-1980:0.000574648,2000-9980:0.000529577,10000-10020:0.000469014,10040-:0.000469014"
C23146,Resistors,Chip Resistor - Surface Mount,0603WAF3603T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 360kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3603T5E_C23146.pdf,53690,"20-180:0.000878873,200-980:0.000690141,1000-1980:0.000576056,2000-9980:0.000529577,10000-10020:0.000470423,10040-:0.000470423"
C23147,Resistors,Chip Resistor - Surface Mount,0603WAF3602T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 36kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3602T5E_C23147.pdf,131914,"20-180:0.000867606,200-980:0.000677465,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23150,Resistors,Chip Resistor - Surface Mount,0603WAF3903T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 390kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3903T5E_C23150.pdf,69116,"20-180:0.000870423,200-980:0.000678873,1000-1980:0.000578873,2000-9980:0.000532394,10000-10020:0.000471831,10040-:0.000471831"
C23151,Resistors,Chip Resistor - Surface Mount,0603WAF3900T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 390Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3900T5E_C23151.pdf,222731,"20-180:0.000878873,200-980:0.000690141,1000-1980:0.000576056,2000-9980:0.000529577,10000-10020:0.000470423,10040-:0.000470423"
C23153,Resistors,Chip Resistor - Surface Mount,0603WAF3902T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 39kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3902T5E_C23153.pdf,155750,"20-180:0.000900000,200-980:0.000708451,1000-1980:0.000545070,2000-9980:0.000498592,10000-10020:0.000438028,10040-:0.000438028"
C23156,Resistors,Chip Resistor - Surface Mount,0603WAF3004T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 3MΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF3004T5E_C23156.pdf,29527,"20-180:0.001201408,200-980:0.000947887,1000-1980:0.000770423,2000-9980:0.000709859,10000-10020:0.000629577,10040-:0.000629577"
C23159,Resistors,Chip Resistor - Surface Mount,0603WAF4301T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 4.3kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4301T5E_C23159.pdf,100118,"20-180:0.000870423,200-980:0.000681690,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23162,Resistors,Chip Resistor - Surface Mount,0603WAF4701T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 4.7kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4701T5E_C23162.pdf,4723006,"20-180:0.000921127,200-980:0.000732394,1000-1980:0.000571831,2000-9980:0.000525352,10000-10020:0.000466197,10040-:0.000466197"
C23163,Resistors,Chip Resistor - Surface Mount,0603WAF4704T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 4.7MΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4704T5E_C23163.pdf,80251,"20-180:0.001126761,200-980:0.000884507,1000-1980:0.000738028,2000-9980:0.000678873,10000-10020:0.000602817,10040-:0.000602817"
C23164,Resistors,Chip Resistor - Surface Mount,0603WAF470KT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±1% ±400ppm/℃ 4.7Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF470KT5E_C23164.pdf,234667,"20-180:0.001261972,200-980:0.000974648,1000-1980:0.000805634,2000-9980:0.000736620,10000-10020:0.000645070,10040-:0.000645070"
C23170,Resistors,Chip Resistor - Surface Mount,0603WAF4300T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 430Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4300T5E_C23170.pdf,92288,"20-180:0.000867606,200-980:0.000677465,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23172,Resistors,Chip Resistor - Surface Mount,0603WAF4302T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 43kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4302T5E_C23172.pdf,150364,"20-180:0.000870423,200-980:0.000678873,1000-1980:0.000578873,2000-9980:0.000532394,10000-10020:0.000470423,10040-:0.000470423"
C23178,Resistors,Chip Resistor - Surface Mount,0603WAF4703T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 470kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4703T5E_C23178.pdf,513975,"20-180:0.000877465,200-980:0.000690141,1000-1980:0.000533803,2000-9980:0.000488732,10000-10020:0.000429577,10040-:0.000429577"
C23179,Resistors,Chip Resistor - Surface Mount,0603WAF4700T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 470Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4700T5E_C23179.pdf,1679598,"20-180:0.000928169,200-980:0.000740845,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23182,Resistors,Chip Resistor - Surface Mount,0603WAF470JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 47Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF470JT5E_C23182.pdf,493208,"20-180:0.000883099,200-980:0.000692958,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23184,Resistors,Chip Resistor - Surface Mount,0603WAF4992T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 49.9kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF4992T5E_C23184.pdf,282141,"20-180:0.000888732,200-980:0.000700000,1000-1980:0.000576056,2000-9980:0.000530986,10000-10020:0.000470423,10040-:0.000470423"
C23185,Resistors,Chip Resistor - Surface Mount,0603WAF499JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 49.9Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF499JT5E_C23185.pdf,517874,"20-180:0.000881690,200-980:0.000692958,1000-1980:0.000519718,2000-9980:0.000474648,10000-10020:0.000414085,10040-:0.000414085"
C23186,Resistors,Chip Resistor - Surface Mount,0603WAF5101T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 5.1kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5101T5E_C23186.pdf,2317150,"20-180:0.000874648,200-980:0.000688732,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23189,Resistors,Chip Resistor - Surface Mount,0603WAF5601T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 5.6kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5601T5E_C23189.pdf,221126,"20-180:0.000869014,200-980:0.000678873,1000-1980:0.000576056,2000-9980:0.000530986,10000-10020:0.000470423,10040-:0.000470423"
C23192,Resistors,Chip Resistor - Surface Mount,0603WAF5103T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 510kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5103T5E_C23192.pdf,282855,"20-180:0.000864789,200-980:0.000676056,1000-1980:0.000574648,2000-9980:0.000529577,10000-10020:0.000469014,10040-:0.000469014"
C23193,Resistors,Chip Resistor - Surface Mount,0603WAF5100T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 510Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5100T5E_C23193.pdf,1387583,"20-180:0.000869014,200-980:0.000681690,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23196,Resistors,Chip Resistor - Surface Mount,0603WAF5102T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 51kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5102T5E_C23196.pdf,718852,"20-180:0.000870423,200-980:0.000683099,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23197,Resistors,Chip Resistor - Surface Mount,0603WAF510JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 51Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF510JT5E_C23197.pdf,243177,"20-180:0.000892958,200-980:0.000697183,1000-1980:0.000580282,2000-9980:0.000532394,10000-10020:0.000470423,10040-:0.000470423"
C23203,Resistors,Chip Resistor - Surface Mount,0603WAF5603T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 560kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5603T5E_C23203.pdf,75954,"20-180:0.000860563,200-980:0.000673239,1000-1980:0.000570423,2000-9980:0.000525352,10000-10020:0.000466197,10040-:0.000466197"
C23204,Resistors,Chip Resistor - Surface Mount,0603WAF5600T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 560Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5600T5E_C23204.pdf,355234,"20-180:0.000878873,200-980:0.000690141,1000-1980:0.000574648,2000-9980:0.000529577,10000-10020:0.000469014,10040-:0.000469014"
C23206,Resistors,Chip Resistor - Surface Mount,0603WAF5602T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 56kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF5602T5E_C23206.pdf,300657,"20-180:0.000961972,200-980:0.000773239,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23212,Resistors,Chip Resistor - Surface Mount,0603WAF6801T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 6.8kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF6801T5E_C23212.pdf,529280,"20-180:0.000874648,200-980:0.000685915,1000-1980:0.000571831,2000-9980:0.000526761,10000-10020:0.000467606,10040-:0.000467606"
C23220,Resistors,Chip Resistor - Surface Mount,0603WAF6200T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 620Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF6200T5E_C23220.pdf,77565,"20-180:0.000928169,200-980:0.000733803,1000-1980:0.000598592,2000-9980:0.000552113,10000-10020:0.000490141,10040-:0.000490141"
C23221,Resistors,Chip Resistor - Surface Mount,0603WAF6202T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 62kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010116_UNI-ROYAL-Uniroyal-Elec-0603WAF6202T5E_C23221.pdf,145471,"20-180:0.000971831,200-980:0.000778873,1000-1980:0.000578873,2000-9980:0.000532394,10000-10020:0.000470423,10040-:0.000470423"
C23228,Resistors,Chip Resistor - Surface Mount,0603WAF6800T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 680Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF6800T5E_C23228.pdf,356001,"20-180:0.000878873,200-980:0.000691549,1000-1980:0.000573239,2000-9980:0.000526761,10000-10020:0.000467606,10040-:0.000467606"
C23231,Resistors,Chip Resistor - Surface Mount,0603WAF6802T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 68kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF6802T5E_C23231.pdf,256725,"20-180:0.000861972,200-980:0.000674648,1000-1980:0.000573239,2000-9980:0.000528169,10000-10020:0.000467606,10040-:0.000467606"
C23234,Resistors,Chip Resistor - Surface Mount,0603WAF7501T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 7.5kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF7501T5E_C23234.pdf,196909,"20-180:0.000873239,200-980:0.000685915,1000-1980:0.000571831,2000-9980:0.000526761,10000-10020:0.000467606,10040-:0.000467606"
C23240,Resistors,Chip Resistor - Surface Mount,0603WAF7503T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 750kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF7503T5E_C23240.pdf,40853,"20-180:0.000892958,200-980:0.000701408,1000-1980:0.000530986,2000-9980:0.000485915,10000-10020:0.000425352,10040-:0.000425352"
C23241,Resistors,Chip Resistor - Surface Mount,0603WAF7500T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 750Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF7500T5E_C23241.pdf,79631,"20-180:0.000873239,200-980:0.000680282,1000-1980:0.000578873,2000-9980:0.000532394,10000-10020:0.000471831,10040-:0.000471831"
C23242,Resistors,Chip Resistor - Surface Mount,0603WAF7502T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 75kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF7502T5E_C23242.pdf,226365,"20-180:0.000857746,200-980:0.000670423,1000-1980:0.000571831,2000-9980:0.000526761,10000-10020:0.000466197,10040-:0.000466197"
C23253,Resistors,Chip Resistor - Surface Mount,0603WAF8200T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 820Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF8200T5E_C23253.pdf,228772,"20-180:0.000883099,200-980:0.000694366,1000-1980:0.000552113,2000-9980:0.000507042,10000-10020:0.000446479,10040-:0.000446479"
C23254,Resistors,Chip Resistor - Surface Mount,0603WAF8202T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 82kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF8202T5E_C23254.pdf,193865,"20-180:0.000877465,200-980:0.000688732,1000-1980:0.000574648,2000-9980:0.000528169,10000-10020:0.000469014,10040-:0.000469014"
C23255,Resistors,Chip Resistor - Surface Mount,0603WAF820JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 82Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF820JT5E_C23255.pdf,135953,"20-180:0.000867606,200-980:0.000677465,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000471831,10040-:0.000471831"
C23260,Resistors,Chip Resistor - Surface Mount,0603WAF9101T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 9.1kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF9101T5E_C23260.pdf,192256,"20-180:0.000857746,200-980:0.000670423,1000-1980:0.000570423,2000-9980:0.000525352,10000-10020:0.000466197,10040-:0.000466197"
C23265,Resistors,Chip Resistor - Surface Mount,0603WAF9102T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 91kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF9102T5E_C23265.pdf,124626,"20-180:0.000861972,200-980:0.000673239,1000-1980:0.000574648,2000-9980:0.000528169,10000-10020:0.000469014,10040-:0.000469014"
C23345,Resistors,Chip Resistor - Surface Mount,0603WAF220JT5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 22Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF220JT5E_C23345.pdf,1266444,"20-180:0.000859155,200-980:0.000671831,1000-1980:0.000569014,2000-9980:0.000523944,10000-10020:0.000464789,10040-:0.000464789"
C23350,Resistors,Chip Resistor - Surface Mount,0603WAF2400T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 240Ω 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF2400T5E_C23350.pdf,151504,"20-180:0.000878873,200-980:0.000690141,1000-1980:0.000576056,2000-9980:0.000529577,10000-10020:0.000470423,10040-:0.000470423"
C23352,Resistors,Chip Resistor - Surface Mount,0603WAF2402T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 24kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-0603WAF2402T5E_C23352.pdf,334534,"20-180:0.000888732,200-980:0.000698592,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000470423,10040-:0.000470423"
C23630,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL10A225KO8NNNC,0603,2Samsung Electro-Mechanics,base,16V 2.2uF X5R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A225KO8NNNC_C23630.pdf,815822,"20-180:0.005816901,200-780:0.004661972,1600-9580:0.003633803,20000-:0.003112676,9600-19980:0.003295775,800-1580:0.004014085"
C23733,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL05A475MP5NRNC,0402,2Samsung Electro-Mechanics,base,10V 4.7uF X5R ±20% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05A475MP5NRNC_C23733.pdf,945731,"20-180:0.006042254,200-580:0.004957746,600-1980:0.004338028,10000-19980:0.003323944,2000-9980:0.003633803,20000-:0.003154930"
C23922,Single Chip Microcomputer/Microcontroller,Microcontroller Units (MCUs/MPUs/SOCs),STM32F030C8T6,LQFP-48(7x7),48STMicroelectronics,base,64KB 2.4V~3.6V ARM Cortex-M0 8KB 48MHz FLASH 39 LQFP-48(7x7)  Microcontroller Units (MCUs/MPUs/SOCs) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_STMicroelectronics-STM32F030C8T6_C23922.pdf,39374,"1-9:0.739436620,10-29:0.628169014,30-249:0.550704225,250-499:0.485915493,500-999:0.464788732,1000-:0.453521127"
C24112,Sensors,Attitude Sensor/Gyroscope,MPU-6050,QFN-24-EP_4x4,24TDK InvenSense,base,QFN-24-EP(4x4)  Attitude Sensor/Gyroscope ROHS,https://datasheet.lcsc.com/lcsc/1811071024_TDK-InvenSense-MPU-6050_C24112.pdf,3959,"1-9:4.066197183,10-29:3.602816901,30-99:3.366197183,2000-4999:2.861971831,5000-:2.838028169,1000-1999:2.887323944,100-499:3.049295775,500-999:2.935211268"
C24278,Triode/MOS Tube/Transistor,Bipolar Transistors - BJT,B772,SOT-89-3,3"Jiangsu Changjing Electronics Technology Co., Ltd.",base,30V 500mW 3A PNP SOT-89-3  Bipolar Transistors - BJT ROHS,https://datasheet.lcsc.com/lcsc/1809211023_Jiangsu-Changjing-Electronics-Technology-Co---Ltd--B772_C24278.pdf,32779,"5-45:0.058873239,50-145:0.049014085,150-495:0.044084507,500-2495:0.037323944,2500-4995:0.034366197,5000-:0.032957746"
